Filename	Success	Nchan	dof	chi^2	chi^2/dof	rms	A	dA	B_1	dB_1	B_2	dB_2	C	dC	XE_0	dXE_0	XP_0	dXP_0	W	dW	N	dN	X	dX	W_50	dW_50	W_20	dW_20	F_peak	dF_peak	F_int	dF_int
SPEC_J0919+0146.DAT	0	463	455	4.8426	0.0106431	0.01	0.00482049	0.30132	0.0345664	0.334845	0.0212314	0.324484	0.0156581	1.82895	276.702	765.435	268.999	119.718	8.81855	1375.58	0.945547	41.9025	-2.49103	80.1294	130.135	162.877	198.738	175.596	0.00238013	0.00216584	0.32455	0.263542
SPEC_J1521+5508.DAT	1	512	504	13.8167	0.0274141	0.01	0.00778927	0.572675	0.692495	3.45616	0.076481	0.806596	0.00420281	0.19356	255.258	278.089	262.363	54.8817	-0.880585	283.981	3.16597	25.2742	-2.5067	29.5071	8.36679	29.2695	44.272	52.6031	0.00449561	0.00729407	0.0845638	0.108885
J075756.71+395936.1_spec.txt	0	220	215	0.241625	0.00112384	0.01	0.00655138	0.234806	0.340817	2.67632	0.119726	2.02752	0	0	90.8445	103.148	0.1	0	1.85452	138.72	0	0	4400.42	208.645	153.333	384.559	246.188	439.81	0.00337406	0.00554031	0.566351	0.897531
J080938.88+345537.2_spec.txt	0	179	174	0.208775	0.00119986	0.01	0.00122095	0.0106901	0.666952	18.1388	1.33483	67.7839	0	0	80.7211	10.2799	0.1	0	2.14348	16.2668	0	0	-213.653	196.077	76.6573	522.575	100.599	550.518	0.00121274	0.00875156	0.0932927	0.490377
J082133.60+470237.3_spec.txt	0	220	215	5.46628	0.0254246	0.01	0.0121685	0.11861	4.93272	1.36562e+10	4.61808	9.32072e+09	0	0	129.971	4.91679e+07	0.1	0	0.999809	4.91679e+07	0	0	-207.418	1.26618e+09	37.1535	1.30515e+09	42.5263	5.43726e+09	0.0121685	0.0100023	0.451957	2.22038e+07
J083548.14+151717.0_spec.txt	0	220	212	6.72368	0.0317155	0.01	0.00396251	0.0684995	0.543345	5.54538	1.99127	475.877	3.57406e-09	4.36681e-06	114.718	156.018	113.043	98.988	1.2868	184.496	18.388	597.077	-267.959	1606.9	19.5259	1145.25	73.613	4010.91	0.00923541	1.00834	0.431541	16.9183
J083637.84+440109.6_spec.txt	1	185	177	0.421116	0.00237918	0.01	0.00522086	2.77998	0.416695	12.5377	0.323036	14.098	0.0319594	2.25253	91.0223	148.183	90.9995	25.8719	-0.738942	522.374	4.82868	71.8337	37.5827	281.407	62.2198	379.191	180.148	1713.43	0.00212495	0.00806809	0.19112	0.671435
J084307.11+453742.8_spec.txt	1	185	177	5.03565	0.02845	0.01	0.106971	8.07166	0.302741	2.53131	0.418074	1.81769	0.048661	0.367149	92.5593	28.77	90.4201	2.60706	-0.398738	87.1321	4.09061	3.97344	47.9056	10.2808	63.6546	6.69075	105.824	14.3633	0.108485	0.00823747	8.36474	0.815841
J090325.54+162256.0_spec.txt	0	220	212	3.34292	0.0157685	0.01	0.000875998	0.0346246	0.695879	9.70049	0.444019	4.4086	2.43244	67.8619	128.678	12.5317	129.213	6.41852	1.77409	61.0643	1.77623	33.1733	16.858	98.476	114.856	414.29	159.543	194.849	0.00509269	0.00997001	0.417111	0.659663
J090734.91+325722.9_spec.txt	0	220	212	4.76703	0.022486	0.01	0.0172922	7.82758	0.535196	12.7789	0.473442	5.09431	0.0321458	347.446	128.756	104.154	122.997	2941.4	2.15781	40.0803	0.68959	3801.66	16.8418	24.4902	82.0887	49.7731	120.055	52.4761	0.0168129	0.00840654	1.43252	0.61811
J090937.44+192808.2_spec.txt	0	185	177	0.350753	0.00198166	0.01	0.00528201	0.111141	0.245179	1.88316	0.876653	22.8752	0.181176	24.6635	95.9404	116.373	96.2599	111.483	1.49794	59.2698	2.48373	93.9353	-30.6458	51.7994	102.47	212.414	183.211	132.678	0.00800239	0.00647668	0.94806	0.68976
J093551.59+612111.3_spec.txt	0	185	180	0.872412	0.00484673	0.01	0.0117245	0.0360291	0.0455085	0.111767	0.100731	0.181917	0	0	90.7364	23.0128	0.1	0	11.6499	42.1678	0	0	-73.8755	118.643	519.933	263.348	800.398	282.287	0.00869914	0.00303748	4.81491	1.51207
J102400.53+511248.1_spec.txt	1	220	215	2.13636	0.00993658	0.01	2486.47	5.8618e+06	0.0258346	2.31393	0.765912	5.11657	0	0	179.867	12344	0.1	0	-62.8721	12349.3	0	0	-320.438	493.854	119.897	468.924	232.662	516.579	0.00394971	0.0176706	0.600828	1.23908
J102544.22+102230.4_spec.txt	0	220	215	1.91827	0.00892221	0.01	0.0148286	0.0124023	0.850547	2.1991	2.81121	1942.88	0	0	127.073	21.1055	0.1	0	1.86489	22.0577	0	0	-14.9537	183.135	64.2796	672.633	80.2756	1391.83	0.0148214	0.00990167	0.953453	10.6627
J103932.12+461205.3_spec.txt	0	220	215	2.00014	0.00930298	0.01	0.00730954	0.107028	0.541871	6.11673	0.576498	6.3101	0	0	128.603	2.89925	0.1	0	1.50726	23.6	0	0	13.9077	63.0166	72.6199	154.592	109.099	166.168	0.00570125	0.0086956	0.435849	0.593602
J105327.25+205835.9_spec.txt	0	185	180	0.265613	0.00147563	0.01	0.00131205	0.00490089	0.802416	18.3264	0.533558	10.2155	0	0	91.5988	10.7582	0.1	0	4.3057	12.9258	0	0	-44.0969	197.767	149.426	446.76	181.734	603.229	0.00131193	0.00488245	0.19605	0.62849
J110017.98+100256.8_spec.txt	1	220	212	3.48087	0.0164192	0.01	416644	9.70838e+08	0.27241	2.64646	0.13394	6.90163	0.0308869	0.11244	115.172	1733.42	123.349	2.0327	-14.7964	1878.89	3.43083	3.01044	-7.02773	37.5061	90.5937	20.2976	175.829	33.5141	0.0566738	0.0100758	6.55662	0.756809
J111113.19+284147.0_spec.txt	0	220	215	1.48215	0.0068937	0.01	0.00497188	0.0546457	0.107398	0.956104	0.755273	6.25988	0	0	133.468	46.9746	0.1	0	3.03452	52.1978	0	0	51.1652	198.643	145.461	392.672	236.84	403.034	0.003585	0.00637253	0.567081	0.83498
J111916.54+623925.7_spec.txt	2	220	215	3.71193	0.0172648	0.01	1.39968e+08	1.19754e+12	0.417103	0.941666	0.0590312	10.717	0	0	84.8549	14750.8	0.1	0	-37.7305	14795	0	0	-91.9482	209.119	90.3483	430.06	143.632	750.412	0.010529	0.0328834	1.05333	3.13354
J112030.04+273610.7_spec.txt	0	185	180	2.08083	0.0115602	0.01	0.0776145	4.09572	0.459541	5.51632	0.561299	4.14154	0	0	88.612	12.366	0.1	0	0.419816	56.3939	0	0	-89.2319	12.8856	57.1402	21.3375	87.9634	28.9934	0.0297518	0.00828261	1.82545	0.549348
J112332.04+235047.8_spec.txt	0	220	212	3.08012	0.0145289	0.01	0.00154039	0.0154858	0.875818	4.19359	0.680919	3.60169	6.21418e-05	0.00416543	32.4475	9.51923	32.9752	5.58536	1.55031	18.6241	10.9962	67.0034	-1906.53	170.019	33.0041	121.354	180.027	468.546	0.00378397	0.0112747	0.252572	0.654874
J120231.12+163741.8_spec.txt	1	185	180	1.23856	0.00688092	0.01	0.032969	6.35307	0.353644	2.42032	0.0601623	2.11171	0	0	73.5377	875.186	0.1	0	-6.3128	906.59	0	0	-123.403	373.118	157.491	450.179	271.344	596.568	0.00295939	0.00544719	0.539165	1.0421
J122513.09+321401.6_spec.txt	0	220	212	0.665034	0.00313695	0.01	0.00216321	0.0136645	0.621117	4.01366	1.35816	29.947	0.0704826	20.7892	139.846	58.7701	140.678	104.176	2.19545	21.2421	3.92252	184.715	175.566	53.4462	49.7242	82.7629	118.998	188.123	0.00776946	0.0090264	0.505838	0.547113
J123905.13+174457.5_spec.txt	0	220	212	1.12862	0.00532366	0.01	0.00209673	0.644435	1.13666	40.4627	0.71256	77.9863	0.0435447	69.3555	130.453	58.0739	133.028	4737.49	2.15134	74.5026	1.1396	842.734	45.1154	210.44	73.9653	508.886	98.8366	3138.02	0.00241993	0.012671	0.17924	0.925662
J130125.26+291849.5_spec.txt	0	220	212	0.46573	0.00219684	0.01	0.000244013	0.014292	0.616037	8.10028	1.38579	51.4262	1.24474	121.674	134.618	9.09373	137.667	15.4346	7.52677	9.02621	0.823325	16.5724	83.7312	215.269	251.161	434.117	278.972	419.789	0.00194312	0.00581477	0.314953	0.736421
J130556.95+395621.5_spec.txt	1	220	212	4.23462	0.0199746	0.01	0.0584591	5.96752e+07	6.72666	4.63405e+11	0.610063	1.04513e+07	6.16298	5.04733e+09	53.7748	8.22377e+09	54.6829	2.82211e+08	-0.994614	8.11255e+09	4.98303	1.07031e+09	-1353.67	1.56755e+11	29.5584	1.545e+09	56.3134	3.33002e+11	0.00482093	82659.7	0.165882	8.30516e+08
J131535.10+620728.4_spec.txt	1	220	212	0.525591	0.0024792	0.01	0.00377972	0.479147	0.68277	9.72528	0.125035	1.71639	0.0498308	2.69283	127.06	266.601	130.949	25.9789	-1.00937	296.051	3.41461	42.7135	147.11	201.176	273.816	273.401	331.085	421.002	0.00265139	0.00502328	0.519862	0.839732
J133455.94+134431.7_spec.txt	0	220	212	3.66964	0.0173096	0.01	0.0035473	10.6522	1.45735	1462.36	0.880106	21.1665	0.245278	366.663	121.49	1102.78	119.997	12199.8	2.05034	1146.93	1.1226	502.762	-101.368	6415.9	68.9234	71834.1	89.861	3921.58	0.00541721	0.0129957	0.356287	59.7727
J133817.24+481629.7_spec.txt	0	220	212	1.47669	0.00696551	0.01	0.00107056	0.00637198	0.466281	8.08984	2.89725	34146.1	0.00525232	0.631188	137.642	674.372	138.079	36.5302	4.2445	677.316	4.17781	100.515	132.058	11808	184.86	21295.1	204.955	22323.1	0.00240741	0.00760489	0.301273	38.4549
J134111.14+302241.3_spec.txt	1	220	215	0.981084	0.00456318	0.01	0.00743666	1.2754	0.21609	2.34539	0.0731559	3.34309	0	0	124.611	692.357	0.1	0	-0.967215	832.119	0	0	39.0851	466.746	195.654	710.373	317.038	883.789	0.0018687	0.00458063	0.405376	1.02795
J134442.16+555313.5_spec.txt	0	220	212	0.26239	0.00123769	0.01	0.00911892	0.00509665	0.238478	0.380105	0.305792	0.592766	0.00534699	0.123671	99.6335	3.94446	104.327	15.2303	16.1175	4.4315	1.58124	8.40181	376.81	40.1886	560.759	82.4993	638.069	97.9702	0.0123666	0.00442526	6.08169	1.13319
J134649.45+142401.7_spec.txt	0	220	215	1.49023	0.0069313	0.01	0.00277532	0.0132763	0.943837	13.12	7.40113	1.68311e+18	0	0	115.731	6.94401e+15	0.1	0	1.33036	6.94401e+15	0	0	-205.967	1.25963e+17	44.9616	1.19482e+17	57.1239	2.69965e+17	0.0027707	9.56052e+09	0.124236	5.79954e+14
J135646.10+102609.0_spec.txt	0	220	215	8.1477	0.0378963	0.01	0.003749	0.00303211	2.70399	1811.38	1.25292	9.97882	0	0	137.814	33.8814	0.1	0	6.71257	34.1428	0	0	184.438	566.084	248.898	1207.29	262.054	1156.61	0.003749	0.00303211	0.933133	4.57406
J135806.05+214021.1_spec.txt	0	220	212	1.34121	0.00632644	0.01	0.00144045	0.0172471	0.755193	3.12315	0.616093	8.70752	0.514968	11.4697	130.515	19.0277	131.476	13.217	2.35372	21.2902	2.74704	22.2387	24.0776	59.1475	44.5183	49.2823	70.9516	82.9555	0.0107216	0.00920633	0.623667	0.57937
J143521.67+505122.9_spec.txt	1	220	212	0.395379	0.001865	0.01	0.0418743	35.5272	0.586096	14.9046	0.106002	5.98101	0.0332335	7.32868	76.0916	1474.69	83.0247	140.141	-6.1414	1563.86	3.23978	121.565	-4707.87	485.759	217.245	1007.77	289.378	1186.22	0.00107201	0.00527917	0.215422	0.848155
J150034.56+364845.1_spec.txt	2	220	215	0.571914	0.00266007	0.01	3.15662e+08	2.33087e+12	0.392619	0.649189	0.0491887	7.49804	0	0	47.2656	15079.2	0.1	0	-46.1294	15113.6	0	0	-3834.04	2354.79	92.5372	998.922	148.439	2472.94	0.0109077	0.0455072	1.12576	22.1458
J150721.87+101844.8_spec.txt	0	220	212	1.94399	0.00916975	0.01	0.00280981	0.0407656	0.239573	1.79427	0.937489	5.35486	0.0178048	0.537391	128.984	40.0008	127.865	24.0818	2.85782	42.075	3.4296	25.148	-15.3123	131.613	67.7379	491.415	241.672	262.503	0.00459271	0.00905373	0.567927	0.748977
J151319.23+343133.7_spec.txt	0	220	215	1.69642	0.00789031	0.01	0.0131646	0.0265328	0.400097	1.17646	0.383438	1.12919	0	0	129.134	1.43291	0.1	0	2.95715	5.73416	0	0	24.1561	33.6509	118.324	86.3039	171.434	91.2234	0.0118566	0.00685739	1.44973	0.699325
J152446.01+230723.5_spec.txt	0	220	212	1.01626	0.00479366	0.01	0.00127097	0.00459446	1.06071	11.6307	0.42516	4.51669	3.3295e-06	0.000630844	133.395	20.889	134.152	16.8778	4.98147	19.8444	7.84795	119.929	117.372	235.493	75.5821	3231.57	307.276	464.44	0.00257117	0.0101212	0.393503	0.851212
J153437.61+251311.4_spec.txt	1	220	215	1.89964	0.00883553	0.01	0.162884	175.845	0.355421	43.7427	0.716216	4.50584	0	0	124.457	603.359	0.1	0	-1.34579	766.381	0	0	-81.7638	56.4187	43.2572	67.168	67.3452	103.744	0.00721207	0.00912916	0.337485	0.472619
J153452.95+290919.8_spec.txt	0	220	212	0.729372	0.00344043	0.01	0.000309753	0.00543062	0.280784	2.9376	1.37685	63.765	0.0852763	5.98063	139.359	18.8477	144.156	29.862	13.7938	19.5085	1.49268	21.1402	141.842	441.21	555.984	934.439	611.266	670.272	0.00168186	0.00450225	0.536723	1.16841
J155902.70+230830.4_spec.txt	0	220	215	1.09978	0.00511525	0.01	0.00166983	0.00411519	0.137457	1.17649	2.64406	3685.52	0	0	132.11	61.5614	0.1	0	8.79908	69.7178	0	0	68.5968	1261.67	346.47	2548.89	436.328	3023.97	0.00166868	0.0038153	0.578424	4.0522
J160952.60+133148.0_spec.txt	2	220	212	3.90393	0.0184148	0.01	0.00127519	0.00691103	6.95856	3.2696e+18	0.552166	2.71713	0.103924	2.87244	129.6	5.56959e+14	129.221	5.26249	7.60225	5.56959e+14	1.75216	12.5628	40.2481	3.89803e+16	266.405	1.69e+18	286.75	1.16402e+18	0.00518258	2.69419e+14	0.786624	1.68682e+14
J161740.53+350015.1_spec.txt	0	220	212	0.979898	0.00462216	0.01	1.02736e-08	0.0420145	6.71189	1.52516e+20	1.37202	24.6986	128859	5.26979e+11	116.326	2.42688e+15	116.807	6.98754	3.32563	2.42688e+15	0.633842	19.0878	-200.103	1.50018e+18	111.229	6.03706e+19	122.3	3.88194e+19	0.00289881	8.50801e+15	0.198877	1.7841e+15
J163804.02+264329.1_spec.txt	0	220	212	1.26663	0.00597467	0.01	0.00203651	0.106928	0.291007	3.9458	0.397771	4.62899	0.0326006	0.914891	130.497	40.7515	129.465	18.7346	1.81943	130.319	3.85967	33.8192	54.9946	150.005	70.4878	197.573	244.86	295.22	0.00418987	0.00756897	0.490056	0.756966
J163844.80+275439.1_spec.txt	1	220	215	4.53857	0.0211097	0.01	0.0188178	0.882133	0.499548	2.46039	0.0825752	1.16249	0	0	98.3388	188.615	0.1	0	-1.41902	199.051	0	0	-428.298	187.776	133.173	268.855	230.348	316.282	0.00497011	0.00612323	0.760369	0.923118
J163956.07+112757.4_spec.txt	0	220	215	6.30365	0.0293193	0.01	0.0468116	0.101765	0.930349	2.3868	1.0564	2.10594	0	0	126.386	0.332304	0.1	0	1.05885	2.30613	0	0	-27.0698	6.14568	41.9347	23.7875	61.7537	14.8797	0.0405571	0.015525	1.76927	0.427302
J170815.25+211117.7_spec.txt	1	220	215	1.95876	0.00911053	0.01	0.361255	179.395	0.263599	0.799214	0.0722587	3.74263	0	0	118.456	1453.53	0.1	0	-9.27442	1533.65	0	0	33.7046	186.671	165.37	221.483	265.809	311.529	0.00535605	0.0053175	0.984153	1.07379
