# This is the local BusyFit history file in which all fit results are stored.
# In order to delete the history, e.g. prior to a batch run of BusyFit on a
# large number of spectra, simply delete the file; it will be recreated 
# during the next launch of the software. Alternatively, you may choose to 
# remove individual entries from the file. The results of new fits will be 
# appended at the end of the file.
#
# The parameters in the respective columns (separated by tabs) are:
#
# Filename	Success	Nchan	dof	chi^2	chi^2/dof	rms	A	dA	B_1	dB_1	B_2	dB_2	C	dC	XE_0	dXE_0	XP_0	dXP_0	W	dW	N	dN	X	dX	W_50	dW_50	W_20	dW_20	F_peak	dF_peak	F_int	dF_int
#
J1400+6210_vpt+03.dat	2	84	76	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-953.8	0	0	0	0	0	0	0	0	0
J1400+6210_vpt+03.dat	2	84	76	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-953.8	0	0	0	0	0	0	0	0	0
J1400+6210_vpt+03.dat	2	84	76	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-953.8	0	0	0	0	0	0	0	0	0
J1400+6210_vpt+03.dat	2	84	76	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-953.8	0	0	0	0	0	0	0	0	0
J1400+6210_vpt+03.dat	2	84	76	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-953.8	0	0	0	0	0	0	0	0	0
J1206+6413_vpt+03.dat	2	378	370	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-482.4	0	0	0	0	0	0	0	0	0
J1206+6413_vpt+03.dat	2	378	370	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-482.4	0	0	0	0	0	0	0	0	0
J1206+6413_vpt+03.dat	2	378	370	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-482.4	0	0	0	0	0	0	0	0	0
J1206+6413_vpt+03.dat	2	378	370	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-482.4	0	0	0	0	0	0	0	0	0
J1206+6413_vpt+03.dat	2	378	370	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-482.4	0	0	0	0	0	0	0	0	0
J1816+3457_ptf+00.dat	2	483	475	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	1.13723	0	0	0	0	0	0	0	0	0
J1816+3457_ptf+00.dat	2	483	475	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	1.13723	0	0	0	0	0	0	0	0	0
J1816+3457_ptf+00.dat	2	483	475	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	1.13723	0	0	0	0	0	0	0	0	0
J1816+3457_ptf+00.dat	2	483	475	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	1.13723	0	0	0	0	0	0	0	0	0
J1816+3457_ptf+00.dat	2	483	475	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	1.13723	0	0	0	0	0	0	0	0	0
J2255+1313_vpt+03.dat	2	221	213	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1581	0	0	0	0	0	0	0	0	0
J2255+1313_vpt+03.dat	2	221	213	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1581	0	0	0	0	0	0	0	0	0
J2255+1313_vpt+03.dat	2	221	213	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1581	0	0	0	0	0	0	0	0	0
J2255+1313_vpt+03.dat	2	221	213	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1581	0	0	0	0	0	0	0	0	0
J2255+1313_vpt+03.dat	2	221	213	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1581	0	0	0	0	0	0	0	0	0
J2316+0405_gss+06.dat	2	274	266	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	65008.1	0	0	0	0	0	0	0	0	0
J2316+0405_gss+06.dat	2	274	266	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	65008.1	0	0	0	0	0	0	0	0	0
J2316+0405_gss+06.dat	2	274	266	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	65008.1	0	0	0	0	0	0	0	0	0
J2316+0405_gss+06.dat	2	274	266	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	65008.1	0	0	0	0	0	0	0	0	0
J2316+0405_gss+06.dat	2	274	266	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	65008.1	0	0	0	0	0	0	0	0	0
J1347+1217_gss+06.dat	2	362	354	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	36063.8	0	0	0	0	0	0	0	0	0
J1347+1217_gss+06.dat	2	362	354	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	36063.8	0	0	0	0	0	0	0	0	0
J1347+1217_gss+06.dat	2	362	354	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	36063.8	0	0	0	0	0	0	0	0	0
J1347+1217_gss+06.dat	2	362	354	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	36063.8	0	0	0	0	0	0	0	0	0
J1347+1217_gss+06.dat	2	362	354	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	36063.8	0	0	0	0	0	0	0	0	0
J1326+3154_vpt+03.dat	2	473	465	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1651	0	0	0	0	0	0	0	0	0
J1326+3154_vpt+03.dat	2	473	465	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1651	0	0	0	0	0	0	0	0	0
J1326+3154_vpt+03.dat	2	473	465	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1651	0	0	0	0	0	0	0	0	0
J1326+3154_vpt+03.dat	2	473	465	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1651	0	0	0	0	0	0	0	0	0
J1326+3154_vpt+03.dat	2	473	465	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1651	0	0	0	0	0	0	0	0	0
2226-184_tph+02_low.dat	2	107	99	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	6967.6	0	0	0	0	0	0	0	0	0
2226-184_tph+02_low.dat	2	107	99	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	6967.6	0	0	0	0	0	0	0	0	0
2226-184_tph+02_low.dat	2	107	99	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	6967.6	0	0	0	0	0	0	0	0	0
2226-184_tph+02_low.dat	2	107	99	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	6967.6	0	0	0	0	0	0	0	0	0
2226-184_tph+02_low.dat	2	107	99	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	6967.6	0	0	0	0	0	0	0	0	0
J1124+1919_gss+06.dat	2	67	59	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	49403.7	0	0	0	0	0	0	0	0	0
J1124+1919_gss+06.dat	2	67	59	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	49403.7	0	0	0	0	0	0	0	0	0
J1124+1919_gss+06.dat	2	67	59	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	49403.7	0	0	0	0	0	0	0	0	0
J1124+1919_gss+06.dat	2	67	59	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	49403.7	0	0	0	0	0	0	0	0	0
J1124+1919_gss+06.dat	2	67	59	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	49403.7	0	0	0	0	0	0	0	0	0
2226-184_tph+02_high.dat	2	78	70	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	6983.8	0	0	0	0	0	0	0	0	0
2226-184_tph+02_high.dat	2	78	70	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	6983.8	0	0	0	0	0	0	0	0	0
2226-184_tph+02_high.dat	2	78	70	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	6983.8	0	0	0	0	0	0	0	0	0
2226-184_tph+02_high.dat	2	78	70	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	6983.8	0	0	0	0	0	0	0	0	0
2226-184_tph+02_high.dat	2	78	70	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	6983.8	0	0	0	0	0	0	0	0	0
J0849+5108_gsn+13.dat	2	117	109	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	1082.4	0	0	0	0	0	0	0	0	0
J0849+5108_gsn+13.dat	2	117	109	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	1082.4	0	0	0	0	0	0	0	0	0
J0849+5108_gsn+13.dat	2	117	109	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	1082.4	0	0	0	0	0	0	0	0	0
J0849+5108_gsn+13.dat	2	117	109	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	1082.4	0	0	0	0	0	0	0	0	0
J0849+5108_gsn+13.dat	2	117	109	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	1082.4	0	0	0	0	0	0	0	0	0
J0909+4253_vpt+03.dat	2	100	92	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-866.4	0	0	0	0	0	0	0	0	0
J0909+4253_vpt+03.dat	2	100	92	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-866.4	0	0	0	0	0	0	0	0	0
J0909+4253_vpt+03.dat	2	100	92	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-866.4	0	0	0	0	0	0	0	0	0
J0909+4253_vpt+03.dat	2	100	92	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-866.4	0	0	0	0	0	0	0	0	0
J0909+4253_vpt+03.dat	2	100	92	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-866.4	0	0	0	0	0	0	0	0	0
J0141+1353_vpt+03.dat	2	155	147	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-361.4	0	0	0	0	0	0	0	0	0
J0141+1353_vpt+03.dat	2	155	147	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-361.4	0	0	0	0	0	0	0	0	0
J0141+1353_vpt+03.dat	2	155	147	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-361.4	0	0	0	0	0	0	0	0	0
J0141+1353_vpt+03.dat	2	155	147	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-361.4	0	0	0	0	0	0	0	0	0
J0141+1353_vpt+03.dat	2	155	147	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-361.4	0	0	0	0	0	0	0	0	0
J1545+4751_cwt+12.dat	2	470	462	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-4.41625e+06	0	0	0	0	0	0	0	0	0
J1545+4751_cwt+12.dat	2	470	462	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-4.41625e+06	0	0	0	0	0	0	0	0	0
J1545+4751_cwt+12.dat	2	470	462	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-4.41625e+06	0	0	0	0	0	0	0	0	0
J1545+4751_cwt+12.dat	2	470	462	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-4.41625e+06	0	0	0	0	0	0	0	0	0
J1545+4751_cwt+12.dat	2	470	462	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-4.41625e+06	0	0	0	0	0	0	0	0	0
J2355+4950_vpt+03.dat	2	76	68	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-268.6	0	0	0	0	0	0	0	0	0
J2355+4950_vpt+03.dat	2	76	68	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-268.6	0	0	0	0	0	0	0	0	0
J2355+4950_vpt+03.dat	2	76	68	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-268.6	0	0	0	0	0	0	0	0	0
J2355+4950_vpt+03.dat	2	76	68	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-268.6	0	0	0	0	0	0	0	0	0
J2355+4950_vpt+03.dat	2	76	68	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-268.6	0	0	0	0	0	0	0	0	0
J0834+5535_vpt+03.dat	2	180	172	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1140	0	0	0	0	0	0	0	0	0
J0834+5535_vpt+03.dat	2	180	172	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1140	0	0	0	0	0	0	0	0	0
J0834+5535_vpt+03.dat	2	180	172	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1140	0	0	0	0	0	0	0	0	0
J0834+5535_vpt+03.dat	2	180	172	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1140	0	0	0	0	0	0	0	0	0
J0834+5535_vpt+03.dat	2	180	172	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1140	0	0	0	0	0	0	0	0	0
J2316+0405_vpt+03.dat	2	116	108	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1229	0	0	0	0	0	0	0	0	0
J2316+0405_vpt+03.dat	2	116	108	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1229	0	0	0	0	0	0	0	0	0
J2316+0405_vpt+03.dat	2	116	108	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1229	0	0	0	0	0	0	0	0	0
J2316+0405_vpt+03.dat	2	116	108	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1229	0	0	0	0	0	0	0	0	0
J2316+0405_vpt+03.dat	2	116	108	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1229	0	0	0	0	0	0	0	0	0
J0410+7656_vpt+03.dat	2	135	127	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-737.2	0	0	0	0	0	0	0	0	0
J0410+7656_vpt+03.dat	2	135	127	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-737.2	0	0	0	0	0	0	0	0	0
J0410+7656_vpt+03.dat	2	135	127	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-737.2	0	0	0	0	0	0	0	0	0
J0410+7656_vpt+03.dat	2	135	127	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-737.2	0	0	0	0	0	0	0	0	0
J0410+7656_vpt+03.dat	2	135	127	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-737.2	0	0	0	0	0	0	0	0	0
J1357+4345_vpt+03.dat	2	81	73	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1909	0	0	0	0	0	0	0	0	0
J1357+4345_vpt+03.dat	2	81	73	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1909	0	0	0	0	0	0	0	0	0
J1357+4345_vpt+03.dat	2	81	73	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1909	0	0	0	0	0	0	0	0	0
J1357+4345_vpt+03.dat	2	81	73	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1909	0	0	0	0	0	0	0	0	0
J1357+4345_vpt+03.dat	2	81	73	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-1909	0	0	0	0	0	0	0	0	0
0809+483_bdv01.dat	2	95	87	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	987.382	0	0	0	0	0	0	0	0	0
0809+483_bdv01.dat	2	95	87	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	987.382	0	0	0	0	0	0	0	0	0
0809+483_bdv01.dat	2	95	87	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	987.382	0	0	0	0	0	0	0	0	0
0809+483_bdv01.dat	2	95	87	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	987.382	0	0	0	0	0	0	0	0	0
0809+483_bdv01.dat	2	95	87	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	987.382	0	0	0	0	0	0	0	0	0
J1407+2827_gss+06.dat	2	408	400	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	22019	0	0	0	0	0	0	0	0	0
J1407+2827_gss+06.dat	2	408	400	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	22019	0	0	0	0	0	0	0	0	0
J1407+2827_gss+06.dat	2	408	400	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	22019	0	0	0	0	0	0	0	0	0
J1407+2827_gss+06.dat	2	408	400	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	22019	0	0	0	0	0	0	0	0	0
J1407+2827_gss+06.dat	2	408	400	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	22019	0	0	0	0	0	0	0	0	0
J1815+6127_vpt+03.dat	2	93	85	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-2923	0	0	0	0	0	0	0	0	0
J1815+6127_vpt+03.dat	2	93	85	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	-2923	0	0	0	0	0	0	0	0	0
