Filename	Success	Nchan	dof	chi^2	chi^2/dof	rms	A	dA	B_1	dB_1	B_2	dB_2	C	dC	XE_0	dXE_0	XP_0	dXP_0	W	dW	N	dN	X	dX	W_50	dW_50	W_20	dW_20	F_peak	dF_peak	F_int	dF_int
0738+313_z0.2212_wsrt.freq	0	800	795	124.17	0.156189	0.01	0.24091	0.122645	0.0836185	0.0233939	0.155896	0.0260348	0	0	499.648	1.70116	0.1	0	4.9751	3.46449	0	0	11.6834	0.0954279	5.02759	0.198279	7.80759	0.221289	0.15019	0.00401401	0.810776	0.0206454
0801+303_gmrt.freq	0	81	76	3.88842	0.0511634	0.01	0.0082977	0.00611951	4.64264	1.12784e+08	0.0766475	0.126741	0	0	36.3355	1.15042e+06	0.1	0	10.2408	1.15042e+06	0	0	31.1372	4.80695e+06	74.639	528253	102.955	5.44063e+06	0.00816803	1271.3	0.615194	67989.6
0827+243_gmrt.freq	0	83	75	0.932707	0.0124361	0.01	0.00562714	10.3757	0.206082	35.9593	0.340326	10.2731	0.0330207	107.184	51.909	2202.02	42.0013	3084.81	2.68152	1678.2	0.995074	3114.43	10.9689	42.6522	36.0383	61.8448	55.4387	71.2528	0.00529559	0.00628604	0.203751	0.230821
0834-20_sma+20.jpg.dat	1	36	28	45.4547	1.62338	0.01	3.74058	55.9243	0.868002	0.603464	0.162414	0.149785	0.103594	0.426708	8.48628	16.909	12.569	1.89154	-3.74639	18.021	3.23202	3.20649	4.92366	1.89598	80.4011	3.88332	107.375	4.99812	0.125422	0.00660473	9.49502	0.402887
0952+179_gmrt.freq	0	144	139	4.68257	0.0336875	0.01	0.0143163	0.00458537	0.216775	0.26228	0.249874	0.318553	0	0	71.5304	1.62797	0.1	0	8.49196	2.36891	0	0	2.83038	0.929665	8.68664	2.28375	11.2947	2.64954	0.0142406	0.00404791	0.124066	0.0278024
1127-145_gmrt.freq	0	124	119	2160.2	18.1529	0.01	0.480712	0.0429426	0.0821876	0.0126417	0.329726	0.0650963	0	0	62.7581	0.5795	0.1	0	9.17882	0.802144	0	0	5.08386	0.202055	41.7234	0.4756	60.5375	0.49089	0.44734	0.0042341	19.188	0.14056
1142+052_gmrt.freq	0	87	79	1.11124	0.0140664	0.01	0.00341124	0.00795632	0.361438	1.32204	0.285431	0.84875	0.0778413	1.54668	52.7629	4.54089	49.0195	10.9096	13.7343	5.52018	0.980131	6.5878	-15.6399	16.8852	107.465	31.7257	122.182	38.9064	0.00645739	0.00437966	0.565705	0.234673
1157+014_gbt.freq	0	59	54	32.7861	0.607149	0.01	0.0401326	0.0138997	4.84728	1.5609e+09	0.371008	0.283879	0	0	32.1869	5.26793e+06	0.1	0	2.21965	5.26793e+06	0	0	6.03479	2.9301e+07	17.0393	7.23152e+07	23.5406	1.50873e+08	0.0393601	170530	0.676665	1.60055e+06
1229-021_gmrt.freq	2	70	65	8.26945	0.127222	0.01	1.14379e+09	1.06797e+12	0.545381	0.124004	0.0715462	1.43038	0	0	7.75282	1334.36	0.1	0	-31.0245	1337.82	0	0	-0.792537	49.8068	17.7661	20.918	28.4194	107.052	0.097934	0.0260773	1.93687	1.51288
1243_gmrt.vel	0	109	104	30.1205	0.289621	0.01	0.0295504	0.00716206	0.691325	0.686975	0.201494	0.133441	0	0	56.0733	0.866266	0.1	0	5.36571	1.16825	0	0	-0.00916807	1.00464	12.8135	2.39653	17.2938	2.60289	0.0291053	0.00544304	0.375757	0.0534047
1331+305_gbt.freq	2	457	452	8768.13	19.3985	0.01	5.16569e+10	6.61123e+12	0.0180288	0.0471867	0.0935833	0.00670025	0	0	386.751	708.578	0.1	0	-125.222	712.471	0	0	9.01769	0.154379	8.71715	0.0182081	13.5813	1.04952	2.56036	0.00779006	24.2789	0.223588
1429+400_gbt.freq	0	240	235	78.8196	0.335402	0.01	0.0224668	0.00209153	0.386151	0.345754	0.269679	0.203667	0	0	124.87	0.886637	0.1	0	15.9156	0.957523	0	0	-383.545	0.744978	26.2467	1.57955	29.3377	2.1929	0.0224668	0.00209153	0.58968	0.052703
1430-kpec09.dat	0	348	343	2.28785e+06	6670.11	0.01	2.44102	0.120252	0.037812	0.00863454	0.998731	1.11704	0	0	187.245	1.59411	0.1	0	42.639	1.62587	0	0	-61.1892	0.00870231	37.6781	0.0175866	44.8978	0.0233344	2.441	0.00147193	91.9725	0.0493698
1610-77_sma+20.jpg.dat	0	40	32	6.24106	0.195033	0.01	0.0267674	0.0633024	0.348984	0.28425	1.36542	0.671409	0.0965641	0.212178	22.3575	3.43022	21.3829	1.4249	1.56133	3.98007	3.75599	2.88904	-13.1628	5.20164	16.3764	5.12586	80.7336	9.38095	0.0538372	0.0107812	1.95936	0.309313
1621+074_gmrt.freq	1	43	38	0.25112	0.00660842	0.01	0.0329512	5.22039	0.187907	6.44464	4.52881	3.24567e+08	0	0	28.2289	3.32174e+06	0.1	0	-1.32157	3.32218e+06	0	0	7.32889	3.30647e+07	16.0703	1.61081e+08	31.0491	1.74594e+08	0.00695915	75318.7	0.13616	370313
1629+120_gmrt.freq	1	128	120	16.0983	0.134152	0.01	4.73985	164.286	0.148375	0.0660038	0.0269338	0.0598496	0.0511087	0.123973	37.8356	225.662	72.0051	1.58333	-26.8426	243.555	1.30484	1.97762	-7.10914	0.670202	11.1	3.24839	23.4776	1.3325	0.0817135	0.00473864	1.15534	0.0540811
1755+578_gmrt.freq	0	85	80	3.66089	0.0457611	0.01	0.0102093	8571.38	3.7739	5.58647e+09	4.25711	3.37424e+09	0	0	47.0767	1.80736e+08	0.1	0	0.836928	1.80863e+08	0	0	160.311	4.51109e+09	51.0418	1.07564e+10	61.6389	3.87864e+09	0.0102092	8626.39	0.522696	1.12525e+08
1830-211_cdn99.DAT	0	42	34	322.249	9.4779	0.01	0.0254022	0.0546774	0.513774	0.0846218	0.296885	0.22352	1.99406	4.93444	21.1146	1.33446	25.4069	0.540021	5.52195	1.14007	1.11912	0.372933	-72.1082	2.99224	217.69	4.09084	324.537	3.86375	0.493466	0.00631707	116.354	1.49697
1850+402_gmrt.freq	1	256	251	155.99	0.621472	0.01	0.359348	1.86645	0.404591	0.162146	0.0350469	0.0407788	0	0	158.807	44.6548	0.1	0	-9.08449	45.2859	0	0	127.259	4.36334	31.0625	5.27086	57.1086	6.46369	0.050767	0.00500985	1.88617	0.18119
2003-025_gmrt.freq	0	92	84	6.4762	0.0770977	0.01	0.012337	0.0372589	1.36929	2.87434	0.568716	0.85881	0.246696	3.87107	63.6988	1.24882	61.4885	2.36901	5.35967	1.20437	0.620541	5.59189	54.3322	3.15963	43.1719	6.63255	49.0459	7.67871	0.0202162	0.00675904	0.775599	0.15263
2039+187_gbt.freq	1	241	236	161.662	0.685009	0.01	8.13042e+08	4.7342e+11	0.410645	0.163333	0.0175829	0.22077	0	0	-19.5099	3401.77	0.1	0	-128.124	3402.88	0	0	-65.1229	36.9288	13.2333	63.6347	24.296	30.3804	0.0482651	0.0551314	0.78392	0.0910121
2337-011_gmrt.freq	0	79	74	2.78682	0.0376598	0.01	0.0185947	0.0129181	1.19102	2.81222	1.86703	17.3554	0	0	40.3189	0.759659	0.1	0	1.51921	1.22251	0	0	33.6526	1.20971	5.9205	4.62606	7.53598	3.55903	0.0185622	0.0116	0.109979	0.0477832
2351+456_gmrt.freq	0	400	395	422.38	1.06932	0.01	0.677793	0.0433983	0.14425	0.00603757	0.0785792	0.00420031	0	0	206.537	0.241048	0.1	0	7.78227	0.556536	0	0	6.77831	0.269078	59.7492	0.618067	90.9247	0.668031	0.51915	0.00378451	32.8406	0.214155
2355-106_gmrt.freq	0	184	176	13.4052	0.0761658	0.01	0.00597843	0.3385	0.510175	1.46306	4.08295	1.87153e+06	5.80216e-08	8.88935e-05	106.714	24969	108.836	199.52	0.394969	24969	12.7777	685.631	44.7337	32060.1	4.70261	9.94803	10.9701	676668	0.0182849	0.923242	0.101355	423.089
J0414_mcm98.dat	0	1117	1109	205.712	0.185493	0.01	0.0190615	0.118793	0.252078	0.232836	0.351217	0.420961	0.0257895	0.0771991	583.812	3.44318	583.652	1.43046	1.44898	14.4315	4.21014	3.35678	-7.45302	1.69531	11.332	2.15448	36.976	3.05002	0.0444029	0.00643374	0.806966	0.103374
SPEC_J0041S.DAT	1	505	497	46.2772	0.093113	0.01	0.487836	31.8517	3.65132	204266	0.0414577	1.00008	0.0539498	1.14504	491.503	2216.82	494.024	5.32612	-0.598757	3502.08	1.22691	1.46682	-474.621	5354.72	50.2179	99529.3	75.4959	48263.8	0.24207	618.715	4.8743	2472.71
SPEC_J0849_2.DAT	0	512	504	425.51	0.844267	0.01	0.0040932	0.00617613	0.818051	1.54637	0.693847	2.27477	0.0335779	0.449722	237.067	2.86629	237.861	3.46348	4.66725	4.48144	3.14805	9.28584	-5.98592	3.89362	6.93831	5.15126	26.5465	6.19187	0.0181797	0.00867939	0.215934	0.0851853
SPEC_J0921+6215.DAT	0	512	504	550.833	1.09292	0.01	0.0162804	3.62885	5.22284	2.04817e+09	4.73246	1.60579e+09	0.497066	116.605	257.125	4.96563e+07	254.781	441.558	3.86909	5.05456e+07	0.986447	4.63261	0.667036	7.84076e+07	7.92998	8.25123e+07	14.2907	1.47134e+08	0.0619978	673395	0.521959	4.90018e+06
SPEC_J1241.DAT	0	128	120	12.7222	0.106019	0.01	0.00160958	0.00814934	1.00386	4.46593	0.554781	2.59243	0.261593	4.65596	59.256	4.84234	59.8428	4.86258	3.76385	8.98724	2.43346	13.5135	-11.0991	12.0925	9.79977	13.4132	39.3027	19.282	0.00975111	0.00949995	0.169528	0.136944
SPEC_J1243.DAT	0	128	120	2.46107	0.0205089	0.01	0.0191959	0.529757	0.276403	0.692233	4.6659	6.83983e+06	0.106433	3.68503	46.1184	182480	44.0722	12.2483	0.632664	182428	4.39036	28.1909	9.65962	3.14939e+06	2.51164	1.63568e+06	25.3214	3.81116e+07	0.0780988	87212.8	0.496738	127858
SPEC_J1255+1817.DAT	0	1864	1856	712.493	0.383886	0.01	3.27972e-07	0.0053302	0.314654	0.0852436	6.89834	1.26546e+15	3720.01	6.04616e+07	966.376	1.42102e+13	975.242	1.48632	14.4692	1.42102e+13	1.34583	0.428772	-1.38201	1.7275e+13	25.4945	5.7122e+10	40.0613	1.19114e+12	0.0640347	1.90318e+08	1.76059	7.08735e+11
SPEC_J1327+4326.DAT	0	1858	1853	425.852	0.229818	0.01	0.0244775	2.65748e+14	3.76719	3.36538e+15	4.55107	1.08074e+16	0	0	1118.63	5.71242e+14	0.1	0	0.406228	1.97315e+15	0	0	338.649	1.27406e+15	1.84098	8.2029e+15	2.51736	5.45496e+15	0.0238394	2.42525e+14	0.0442722	2.65742e+14
SPEC_J1342+5110.DAT	0	487	482	31.5209	0.0653961	0.01	0.00998841	0.00343123	0.111258	0.140072	0.37712	0.77778	0	0	234.524	3.02933	0.1	0	12.5122	3.68326	0	0	3.20575	6.79732	54.1263	15.5735	69.0805	18.4065	0.00996846	0.00325231	0.540195	0.140154
SPEC_J1428.DAT	1	512	504	8.79331	0.017447	0.01	142186	7.7226e+07	0.320421	4.02488	0.736011	1.48844	0.061959	0.205694	237.209	173.744	233.161	0.610511	-5.79739	187.705	6.46872	5.94913	3.89564	5.06057	10.3764	3.74057	17.192	8.99052	0.0304914	0.0375026	0.293576	0.185801
SPEC_J1438d.DAT	0	505	500	14.1248	0.0282497	0.01	0.0132328	0.0129632	0.237052	0.463322	0.405206	0.86116	0	0	249.66	1.91397	0.1	0	4.50693	4.10434	0	0	-3.10908	3.90034	18.4012	9.8402	25.9958	10.5226	0.0125222	0.00577692	0.23537	0.0868646
SPEC_J1443.DAT	1	512	507	5.6118	0.0110686	0.01	9.54612e+08	2.51717e+12	0.082519	4.51172	0.532252	0.444296	0	0	277.264	3214.62	0.1	0	-27.2943	3225.97	0	0	0.151422	1.53325	8.8789	7.66281	14.0158	93.1007	0.0464965	0.105048	0.454052	0.617787
SPEC_J1551.DAT	0	511	503	8.73281	0.0173615	0.01	0.10161	1.25867e+13	3.24686	1.27468e+12	0.0575635	6.44485e+12	0.106379	4.85966e+12	506.701	1.00497e+15	507	2.33107e+13	1.53311	1.00576e+15	0.908477	1.66287e+13	633.203	1.44194e+12	72.9568	2.14128e+15	122.48	4.83969e+15	0.0664106	5.23568e+11	0.800432	3.98547e+11
SPEC_J1639.DAT	0	512	504	180.329	0.357795	0.01	0.112431	0.358234	0.126561	0.0761529	0.0791416	0.0600612	0.0444112	0.0922539	234.983	7.85121	235.953	1.34366	5.2473	25.9028	1.33862	1.70271	-1.57297	0.494416	23.8519	1.16504	32.6225	1.31603	0.0778587	0.00427453	1.86839	0.0681518
SPEC_J2219+0229.DAT	0	1117	1109	205.712	0.185493	0.01	0.0190615	0.118793	0.252078	0.232836	0.351217	0.420961	0.0257895	0.0771991	583.812	3.44318	583.652	1.43046	1.44898	14.4315	4.21014	3.35678	-7.45302	1.69531	11.332	2.15448	36.976	3.05002	0.0444029	0.00643374	0.806966	0.103374
