Filename	Success	Nchan	dof	chi^2	chi^2/dof	rms	A	dA	B_1	dB_1	B_2	dB_2	C	dC	XE_0	dXE_0	XP_0	dXP_0	W	dW	N	dN	X	dX	W_50	dW_50	W_20	dW_20	F_peak	dF_peak	F_int	dF_int
J1431+3952_ekp+12.DAT	0	185	180	7.12015e+07	395564	0.01	22.6561	1.31449	0.384742	0.214472	0.267845	0.125751	0	0	108.907	0.554543	0.1	0	15.9571	0.599023	0	0	886.73	2.60583e-06	0.0925512	5.52259e-06	0.103485	7.80992e-06	22.6561	0.00209001	2.09685	0.00018566
J1443+0214_gsn+13.DAT	2	164	156	nan	nan	0.01	0	-nan	0.5	-nan	0.5	-nan	0.01	-nan	-nan	-nan	-nan	-nan	-nan	-nan	2	-nan	1035.45	0	0	0	0	0	0	0	0	0
SPEC_J0041S.DAT	1	512	504	46.9974	0.0932488	0.01	0.487836	31.8517	3.65132	204266	0.0414577	1.00008	0.0539498	1.14504	498.503	2216.82	501.024	5.32612	-0.598757	3502.08	1.22691	1.46682	1397.93	25.0086	0.234537	464.856	0.352595	225.414	0.24207	618.735	0.0227648	11.5485
SPEC_J0849_2.DAT	0	512	504	425.51	0.844267	0.01	0.0040932	0.00617613	0.818051	1.54637	0.693847	2.27477	0.0335779	0.449722	237.067	2.86629	237.861	3.46348	4.66725	4.48144	3.14805	9.28584	1082.59	0.0140606	0.0250555	0.0186021	0.0958644	0.02236	0.0181797	0.00867939	0.000779776	0.00030762
SPEC_J0921+6215.DAT	0	512	504	550.833	1.09292	0.01	0.0162804	3.62885	5.22284	2.04817e+09	4.73246	1.60579e+09	0.497066	116.605	257.125	4.96563e+07	254.781	441.558	3.86909	5.05456e+07	0.986447	4.63261	675.225	176597	0.0178606	185842	0.0321868	331388	0.0619978	673395	0.0011756	11036.6
SPEC_J1241.DAT	0	128	120	12.7222	0.106019	0.01	0.00160958	0.00814934	1.00386	4.46593	0.554781	2.59243	0.261593	4.65596	59.256	4.84234	59.8428	4.86258	3.76385	8.98724	2.43346	13.5135	1242.8	0.0501311	0.0406265	0.0556065	0.162935	0.0799363	0.00975111	0.00949995	0.000702804	0.000567724
SPEC_J1243.DAT	0	128	120	2.46107	0.0205089	0.01	0.0191959	0.529757	0.276403	0.692233	4.6659	6.84025e+06	0.106433	3.68503	46.1184	182491	44.0722	12.2483	0.632664	182439	4.39036	28.1909	1396.43	14670.3	0.0116989	7619.21	0.117944	177529	0.0780989	87217.7	0.00231374	595.581
SPEC_J1255+1817.DAT	0	1864	1856	712.493	0.383886	0.01	3.25844e-07	0.00533027	0.314654	0.0852074	6.90013	1.29196e+15	3744.3	6.12547e+07	966.376	1.45002e+13	975.242	1.4869	14.4692	1.45002e+13	1.34583	0.428807	808.15	4.75218e+10	0.0687261	1.57128e+08	0.107994	3.27654e+09	0.0640347	1.94202e+08	0.00474605	1.94966e+09
SPEC_J1327+4326.DAT	0	1858	1853	425.852	0.229818	0.01	0.0245091	5.68523e+13	3.77845	7.19282e+14	4.56213	2.30514e+15	0	0	1118.63	1.2154e+14	0.1	0	0.406291	4.19995e+14	0	0	726.024	6.55631e+11	0.00445277	4.2392e+12	0.00608659	2.80931e+12	0.0238828	5.19713e+13	0.00010725	1.37978e+11
SPEC_J1342+5110.DAT	0	487	482	31.5209	0.0653961	0.01	0.00998841	0.00343123	0.111258	0.140072	0.37712	0.77778	0	0	234.524	3.02933	0.1	0	12.5122	3.68326	0	0	570.862	0.0129432	0.103065	0.0296545	0.131541	0.0350489	0.00996846	0.00325231	0.00102862	0.000266876
SPEC_J1428.DAT	2	512	504	8.79327	0.017447	0.01	184270	1.02461e+08	0.318506	4.04731	0.736676	1.4924	0.0619045	0.205181	237.292	178.089	233.16	0.610185	-5.88715	191.976	6.47047	5.94197	1018.68	0.0199603	0.035255	0.0145206	0.0584195	0.0412201	0.0304921	0.0372572	0.000997541	0.000554925
SPEC_J1438d.DAT	0	505	500	14.1248	0.0282497	0.01	0.0132328	0.0129632	0.237052	0.463322	0.405206	0.86116	0	0	249.66	1.91397	0.1	0	4.50693	4.10434	0	0	1238.59	0.0161145	0.0760257	0.0406554	0.107403	0.0434748	0.0125222	0.00577692	0.000972445	0.000358886
SPEC_J1443.DAT	1	512	507	5.61184	0.0110687	0.01	7.41423e+08	1.91889e+12	0.0829585	4.49767	0.532206	0.443829	0	0	276.955	3154.12	0.1	0	-26.9839	3165.51	0	0	1035.63	0.0785961	0.030672	0.0252636	0.048417	0.214867	0.0464963	0.0149903	0.00156848	0.000968365
SPEC_J1551.DAT	0	511	503	8.73281	0.0173615	0.01	0.10161	1.25867e+13	3.24686	1.27468e+12	0.0575635	6.44485e+12	0.106379	4.85966e+12	506.701	1.00497e+15	507	2.33107e+13	1.53311	1.00576e+15	0.908477	1.66287e+13	1066.6	5.11926e+09	0.259016	7.60211e+12	0.434836	1.71822e+13	0.0664106	5.23568e+11	0.00284174	1.41495e+09
SPEC_J1639.DAT	0	512	504	180.329	0.357795	0.01	0.112431	0.358234	0.126561	0.0761529	0.0791416	0.0600612	0.0444112	0.0922539	234.983	7.85121	235.953	1.34366	5.2473	25.9028	1.33862	1.70271	1316.28	0.00217081	0.104726	0.00511529	0.143235	0.00577823	0.0778587	0.00427453	0.00820346	0.000299232
SPEC_J2219+0229.DAT	0	1117	1109	205.712	0.185493	0.01	0.0190615	0.118793	0.252078	0.232836	0.351217	0.420961	0.0257895	0.0771991	583.812	3.44318	583.652	1.43046	1.44898	14.4315	4.21014	3.35678	717.123	0.00405538	0.0271075	0.00515376	0.0884507	0.00729599	0.0444029	0.00643374	0.00193035	0.000247282
